"vendor_name","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","rate_code","store_and_fwd","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","improvement_surcharge","congestion_surcharge","pickup_location_id","dropoff_location_id","month"
"CMT",2021-01-09 16:38:07.000,2021-01-09 16:47:47.000,1,1.3,,,"Standard rate","No",,,"Credit card",8,2.5,0.5,2.25,0,13.55,0.3,2.5,43,161,1
"VTS",2021-01-11 20:05:56.000,2021-01-11 20:10:54.000,1,1.34,,,"Standard rate","No",,,"Credit card",6.5,0.5,0.5,2.06,0,12.36,0.3,2.5,161,234,1
"VTS",2021-01-17 14:58:30.000,2021-01-17 15:04:15.000,1,1.41,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,141,262,1
,2021-01-24 17:16:00.000,2021-01-24 17:37:00.000,,5.29,,,,,,,,22.83,2.75,0.5,0,6.12,32.5,0.3,0,90,7,1
"CMT",2021-01-16 17:59:23.000,2021-01-16 18:05:26.000,1,1.2,,,"Standard rate","No",,,"Credit card",6.5,2.5,0.5,1.95,0,11.75,0.3,2.5,170,162,1
"VTS",2021-01-25 11:44:43.000,2021-01-25 11:54:05.000,1,1.98,,,"Standard rate","No",,,"Credit card",9,0,0.5,2.46,0,14.76,0.3,2.5,41,239,1
"VTS",2021-01-12 16:09:04.000,2021-01-12 16:12:34.000,1,0.59,,,"Standard rate","No",,,"Credit card",4.5,1,0.5,2.2,0,11,0.3,2.5,236,236,1
"VTS",2021-01-13 07:38:14.000,2021-01-13 07:55:28.000,1,3.57,,,"Standard rate","No",,,"Credit card",14.5,0,0.5,5.34,0,23.14,0.3,2.5,249,237,1
"VTS",2021-01-29 19:39:45.000,2021-01-29 19:56:04.000,1,3.61,,,"Standard rate","No",,,"Credit card",14,1,0.5,1.83,0,20.13,0.3,2.5,162,238,1
"VTS",2021-01-23 16:21:49.000,2021-01-23 16:26:18.000,1,0.62,,,"Standard rate","No",,,"Credit card",5,0,0.5,2.49,0,10.79,0.3,2.5,237,237,1
"VTS",2021-01-07 13:52:15.000,2021-01-07 14:31:42.000,4,9.49,,,"Standard rate","No",,,"Cash",34.5,0,0.5,0,0,37.8,0.3,2.5,236,17,1
"VTS",2021-01-30 15:44:58.000,2021-01-30 15:52:43.000,1,0.97,,,"Standard rate","No",,,"Cash",6.5,0,0.5,0,0,9.8,0.3,2.5,263,140,1
"VTS",2021-01-12 07:06:10.000,2021-01-12 07:12:48.000,1,1.3,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,233,100,1
"VTS",2021-01-09 00:06:31.000,2021-01-09 00:17:03.000,1,4.16,,,"Standard rate","No",,,"Cash",13.5,0.5,0.5,0,0,14.8,0.3,0,75,244,1
"VTS",2021-01-30 16:43:15.000,2021-01-30 16:57:43.000,2,3.1,,,"Standard rate","No",,,"Credit card",13,0,0.5,4.08,0,20.38,0.3,2.5,114,50,1
"VTS",2021-01-06 08:35:33.000,2021-01-06 08:42:46.000,4,1.04,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1,0,10.8,0.3,2.5,236,262,1
,2021-01-25 11:45:47.000,2021-01-25 12:03:14.000,,6.18,,,,,,,,32.45,2.75,0.5,0,0,36,0.3,0,170,42,1
"VTS",2021-01-27 16:40:13.000,2021-01-27 17:14:24.000,1,18.74,,,"Standard rate","No",,,"Cash",51.5,1,0.5,0,6.12,59.42,0.3,0,132,81,1
"VTS",2021-01-11 17:14:56.000,2021-01-11 17:24:25.000,2,1.78,,,"Standard rate","No",,,"Cash",9,1,0.5,0,0,13.3,0.3,2.5,162,140,1
,2021-01-21 12:19:50.000,2021-01-21 13:02:28.000,,7.76,,,,,,,,30.49,2.75,0.5,0,0,34.04,0.3,0,222,25,1
"CMT",2021-01-02 15:28:26.000,2021-01-02 15:31:23.000,1,0.5,,,"Standard rate","No",,,"Credit card",4,2.5,0.5,1.45,0,8.75,0.3,2.5,142,163,1
"VTS",2021-01-25 17:16:01.000,2021-01-25 17:22:29.000,2,0.96,,,"Standard rate","No",,,"Credit card",6.5,1,0.5,2.16,0,12.96,0.3,2.5,237,141,1
"VTS",2021-01-22 15:27:44.000,2021-01-22 15:38:09.000,1,1.83,,,"Standard rate","No",,,"Cash",9,0,0.5,0,0,12.3,0.3,2.5,79,164,1
"VTS",2021-01-28 16:28:52.000,2021-01-28 16:42:43.000,5,1.43,,,"Standard rate","No",,,"Credit card",10,1,0.5,0.02,0,14.32,0.3,2.5,137,141,1
"VTS",2021-01-28 12:34:07.000,2021-01-28 12:39:34.000,2,0.82,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,2,0,10.8,0.3,2.5,170,137,1
,2021-01-30 18:49:40.000,2021-01-30 19:11:30.000,,4.85,,,,,,,,28.01,0,0.5,3.69,0,32.5,0.3,0,141,168,1
"CMT",2021-01-23 16:36:02.000,2021-01-23 16:38:46.000,1,0.5,,,"Standard rate","No",,,"Credit card",4,2.5,0.5,1,0,8.3,0.3,2.5,239,142,1
"VTS",2021-01-07 16:56:25.000,2021-01-07 17:13:40.000,2,3.07,,,"Standard rate","No",,,"Credit card",13.5,1,0.5,2.67,0,20.47,0.3,2.5,43,48,1
"CMT",2021-01-08 16:28:56.000,2021-01-08 16:46:23.000,2,5.6,,,"Standard rate","No",,,"Credit card",18.5,3.5,0.5,5.7,0,28.5,0.3,2.5,88,100,1
,2021-01-25 21:01:19.000,2021-01-25 21:16:41.000,,7.87,,,,,,,,31.7,0,0.5,0,0,32.5,0.3,0,145,70,1
"CMT",2021-01-13 23:47:15.000,2021-01-13 23:50:28.000,1,0.4,,,"Standard rate","No",,,"Credit card",4,3,0.5,1.55,0,9.35,0.3,2.5,48,50,1
"CMT",2021-01-17 14:53:13.000,2021-01-17 14:54:25.000,1,0.3,,,"Standard rate","No",,,"Credit card",3,2.5,0.5,1.25,0,7.55,0.3,2.5,48,48,1
"VTS",2021-01-16 14:30:06.000,2021-01-16 14:38:27.000,2,2.49,,,"Standard rate","No",,,"Credit card",9.5,0,0.5,2.56,0,15.36,0.3,2.5,263,74,1
"VTS",2021-01-08 16:10:15.000,2021-01-08 16:17:53.000,1,0.92,,,"Standard rate","No",,,"Cash",7,1,0.5,0,0,11.3,0.3,2.5,239,238,1
"CMT",2021-01-18 14:19:53.000,2021-01-18 14:31:47.000,1,0,,,"Standard rate","No",,,"Credit card",14.2,0,0.5,0,0,15,0.3,0,45,97,1
"CMT",2021-01-06 12:46:50.000,2021-01-06 12:55:36.000,0,1.3,,,"Standard rate","No",,,"Credit card",8,2.5,0.5,3.35,0,14.65,0.3,2.5,237,142,1
"VTS",2021-01-17 20:26:06.000,2021-01-17 20:34:37.000,1,1.48,,,"Standard rate","No",,,"Credit card",7.5,0.5,0.5,2.26,0,13.56,0.3,2.5,249,79,1
"CMT",2021-01-27 10:18:15.000,2021-01-27 10:37:56.000,1,2.3,,,"Standard rate","No",,,"Credit card",17.5,2.5,0.5,3,0,23.8,0.3,2.5,239,164,1
"CMT",2021-01-27 18:50:24.000,2021-01-27 18:56:57.000,2,1.5,,,"Standard rate","No",,,"Credit card",7,3.5,0.5,1,0,12.3,0.3,2.5,236,238,1
"VTS",2021-01-03 09:02:09.000,2021-01-03 09:07:37.000,6,0.51,,,"Standard rate","No",,,"Credit card",5,0,0.5,1.66,0,9.96,0.3,2.5,13,87,1
"VTS",2021-01-16 14:00:08.000,2021-01-16 14:02:27.000,1,0.46,,,"Standard rate","No",,,"Credit card",4,0,0.5,1.46,0,8.76,0.3,2.5,234,113,1
"CMT",2021-01-06 04:30:48.000,2021-01-06 04:33:22.000,1,0.6,,,"Standard rate","No",,,"Cash",4,0.5,0.5,0,0,5.3,0.3,0,94,20,1
"VTS",2021-01-30 08:00:11.000,2021-01-30 08:15:40.000,1,11.8,,,"Standard rate","No",,,"Cash",32,0,0.5,0,0,32.8,0.3,0,138,132,1
"CMT",2021-01-17 20:23:52.000,2021-01-17 20:49:40.000,3,16.9,,,"Standard rate","No",,,"Cash",46,0.5,0.5,0,0,47.3,0.3,0,132,17,1
"VTS",2021-01-19 14:56:12.000,2021-01-19 15:03:25.000,1,1.55,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.06,0,12.36,0.3,2.5,48,143,1
"VTS",2021-01-02 17:37:43.000,2021-01-02 18:07:30.000,1,10.23,,,"Standard rate","No",,,"Credit card",32.5,0,0.5,8.38,6.12,50.3,0.3,2.5,186,14,1
"VTS",2021-01-04 08:41:37.000,2021-01-04 08:52:18.000,1,1.6,,,"Standard rate","No",,,"Cash",8.5,0,0.5,0,0,11.8,0.3,2.5,79,90,1
,2021-01-27 17:51:00.000,2021-01-27 18:05:00.000,,2.81,,,,,,,,9.35,0,0.5,3.44,0,16.09,0.3,2.5,261,249,1
"VTS",2021-01-14 12:05:55.000,2021-01-14 12:12:55.000,2,0.95,,,"Standard rate","No",,,"Cash",6.5,0,0.5,0,0,9.8,0.3,2.5,170,186,1
"VTS",2021-01-27 06:23:30.000,2021-01-27 06:37:15.000,6,3.24,,,"Standard rate","No",,,"Credit card",13,0,0.5,4,0,20.3,0.3,2.5,262,166,1
"VTS",2021-01-08 09:10:21.000,2021-01-08 09:16:56.000,1,0.78,,,"Standard rate","No",,,"Credit card",6,0,0.5,1.86,0,11.16,0.3,2.5,142,142,1
"VTS",2021-01-08 06:01:41.000,2021-01-08 06:25:13.000,1,8.32,,,"Standard rate","No",,,"Credit card",26,0,0.5,1,0,30.3,0.3,2.5,239,97,1
"CMT",2021-01-02 20:56:14.000,2021-01-02 21:12:56.000,1,3.9,,,"Standard rate","No",,,"Credit card",15.5,3,0.5,2,0,21.3,0.3,2.5,107,25,1
"VTS",2021-01-31 09:41:36.000,2021-01-31 09:49:51.000,6,1.92,,,"Standard rate","No",,,"Cash",8.5,0,0.5,0,0,11.8,0.3,2.5,186,162,1
"CMT",2021-01-11 18:09:47.000,2021-01-11 18:20:38.000,1,1.9,,,"Standard rate","No",,,"Credit card",9.5,3.5,0.5,2.75,0,16.55,0.3,2.5,68,113,1
"VTS",2021-01-02 15:39:17.000,2021-01-02 15:59:11.000,1,4.26,,,"Standard rate","No",,,"Credit card",16,0,0.5,1.93,0,21.23,0.3,2.5,68,236,1
"VTS",2021-01-06 12:33:44.000,2021-01-06 12:47:04.000,1,2.1,,,"Standard rate","No",,,"Credit card",10.5,0,0.5,2.26,0,13.56,0.3,0,166,42,1
"VTS",2021-01-20 11:26:27.000,2021-01-20 11:34:01.000,1,1.47,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,237,262,1
"VTS",2021-01-22 15:33:12.000,2021-01-22 15:41:25.000,1,0.7,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,2.45,0,12.25,0.3,2.5,79,114,1
"VTS",2021-01-05 11:33:36.000,2021-01-05 11:42:13.000,1,0.95,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.7,0,13.5,0.3,2.5,142,43,1
"VTS",2021-01-04 10:53:12.000,2021-01-04 11:03:45.000,2,1.62,,,"Standard rate","No",,,"Cash",9,0,0.5,0,0,12.3,0.3,2.5,100,163,1
"CMT",2021-01-23 16:01:53.000,2021-01-23 16:11:01.000,1,1.3,,,"Standard rate","No",,,"Credit card",8,2.5,0.5,1.5,0,12.8,0.3,2.5,163,236,1
"VTS",2021-01-07 14:47:30.000,2021-01-07 14:49:53.000,1,0.65,,,"Standard rate","No",,,"Cash",-4,0,-0.5,0,0,-7.3,-0.3,-2.5,234,113,1
"VTS",2021-01-27 17:14:30.000,2021-01-27 17:18:58.000,1,1.52,,,"Standard rate","No",,,"Cash",6,1,0.5,0,0,10.3,0.3,2.5,162,236,1
"VTS",2021-01-13 18:01:00.000,2021-01-13 18:06:19.000,2,0.98,,,"Standard rate","No",,,"Credit card",5.5,1,0.5,1.96,0,11.76,0.3,2.5,237,142,1
"VTS",2021-01-09 17:48:43.000,2021-01-09 17:50:57.000,5,0.72,,,"Standard rate","No",,,"Credit card",4,0,0.5,0,0,4.8,0.3,0,74,75,1
"VTS",2021-01-22 15:00:56.000,2021-01-22 15:20:30.000,3,3.21,,,"Standard rate","No",,,"Credit card",15,0,0.5,4.58,0,22.88,0.3,2.5,186,141,1
"CMT",2021-01-17 18:10:46.000,2021-01-17 18:15:03.000,1,0.8,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,1.65,0,9.95,0.3,2.5,114,249,1
"CMT",2021-01-09 15:53:21.000,2021-01-09 15:58:46.000,2,1,,,"Standard rate","Yes",,,"Cash",6,0,0.5,0,0,6.8,0.3,0,24,166,1
"VTS",2021-01-14 11:10:09.000,2021-01-14 11:13:01.000,1,0.69,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1,0,6.3,0.3,0,238,75,1
,2021-01-06 11:40:00.000,2021-01-06 12:01:00.000,,3.91,,,,,,,,24.13,0,0.5,2.75,0,27.68,0.3,0,89,35,1
"VTS",2021-01-27 10:38:25.000,2021-01-27 10:51:43.000,1,2.32,,,"Standard rate","No",,,"Credit card",10.5,0,0.5,3.45,0,17.25,0.3,2.5,229,234,1
"VTS",2021-01-14 12:36:22.000,2021-01-14 12:53:37.000,1,2.58,,,"Standard rate","No",,,"Credit card",13,0,0.5,4.08,0,20.38,0.3,2.5,237,100,1
"VTS",2021-01-12 15:19:30.000,2021-01-12 15:24:29.000,1,0.36,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,8.3,0.3,2.5,43,163,1
"VTS",2021-01-25 20:37:54.000,2021-01-25 20:42:21.000,1,1.31,,,"Standard rate","No",,,"Credit card",6,0.5,0.5,1.96,0,11.76,0.3,2.5,143,238,1
"CMT",2021-01-05 14:38:40.000,2021-01-05 14:46:03.000,1,1.6,,,"Standard rate","No",,,"Cash",7.5,2.5,0.5,0,0,10.8,0.3,2.5,234,161,1
"VTS",2021-01-07 00:32:43.000,2021-01-07 00:38:27.000,3,1.4,,,"Standard rate","No",,,"Credit card",6.5,0.5,0.5,1.11,0,11.41,0.3,2.5,107,148,1
"CMT",2021-01-17 18:28:31.000,2021-01-17 18:47:40.000,0,5.4,,,"Standard rate","No",,,"Credit card",18,2.5,0.5,4.25,0,25.55,0.3,2.5,162,7,1
"VTS",2021-01-18 15:10:59.000,2021-01-18 15:24:28.000,3,2.38,,,"Standard rate","No",,,"Cash",11.5,0,0.5,0,0,14.8,0.3,2.5,236,161,1
"VTS",2021-01-19 13:29:19.000,2021-01-19 13:34:21.000,1,1.04,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,0,0,8.8,0.3,2.5,141,262,1
"VTS",2021-01-27 13:50:07.000,2021-01-27 13:57:06.000,2,1.2,,,"Standard rate","No",,,"Cash",6.5,0,0.5,0,0,9.8,0.3,2.5,50,186,1
"VTS",2021-01-08 22:15:20.000,2021-01-08 22:16:50.000,1,0.72,,,"Standard rate","No",,,"Cash",4,0.5,0.5,0,0,7.8,0.3,2.5,125,231,1
"VTS",2021-01-31 21:23:22.000,2021-01-31 21:27:55.000,1,0.78,,,"Standard rate","No",,,"Cash",5,0.5,0.5,0,0,8.8,0.3,2.5,262,236,1
"CMT",2021-01-19 12:44:16.000,2021-01-19 12:48:11.000,1,0.9,,,"Standard rate","No",,,"Cash",5,2.5,0.5,0,0,8.3,0.3,2.5,263,75,1
"CMT",2021-01-15 12:59:09.000,2021-01-15 13:11:32.000,1,1.5,,,"Standard rate","No",,,"Cash",9.5,2.5,0.5,0,0,12.8,0.3,2.5,233,100,1
,2021-01-14 17:01:55.000,2021-01-14 18:01:03.000,,8.75,,,,,,,,29.73,0,0.5,0,0,30.53,0.3,0,265,3,1
"VTS",2021-01-19 19:15:41.000,2021-01-19 19:21:11.000,1,1.38,,,"Standard rate","No",,,"Credit card",6.5,1,0.5,2.16,0,12.96,0.3,2.5,164,233,1
"VTS",2021-01-23 12:45:12.000,2021-01-23 13:04:01.000,1,4.83,,,"Standard rate","No",,,"Credit card",18,0,0.5,3.5,0,24.8,0.3,2.5,43,158,1
"VTS",2021-01-22 17:41:17.000,2021-01-22 17:53:07.000,2,2.15,,,"Standard rate","No",,,"Credit card",10,1,0.5,1,0,15.3,0.3,2.5,161,236,1
"CMT",2021-01-20 21:56:47.000,2021-01-20 22:04:21.000,1,1.6,,,"Standard rate","No",,,"Credit card",7.5,3,0.5,1.5,0,12.8,0.3,2.5,68,249,1
"VTS",2021-01-03 19:27:20.000,2021-01-03 19:29:35.000,3,0.4,,,"Standard rate","No",,,"Credit card",3.5,0,0.5,1.36,0,8.16,0.3,2.5,125,114,1
,2021-01-29 10:39:07.000,2021-01-29 10:44:12.000,,0.7,,,,,,,,5,0,0.5,0.83,0,9.13,0.3,2.5,249,234,1
"VTS",2021-01-08 14:06:47.000,2021-01-08 14:14:05.000,2,1.51,,,"Standard rate","No",,,"Credit card",7.5,0,0.5,2.16,0,12.96,0.3,2.5,186,163,1
"CMT",2021-01-20 13:31:52.000,2021-01-20 13:34:47.000,1,0.5,,,"Standard rate","No",,,"Credit card",4,2.5,0.5,1.8,0,9.1,0.3,2.5,237,237,1
"VTS",2021-01-18 09:44:47.000,2021-01-18 09:46:19.000,1,0.62,,,"Standard rate","No",,,"Credit card",4,0,0.5,1.46,0,8.76,0.3,2.5,68,90,1
"VTS",2021-01-19 09:28:24.000,2021-01-19 09:39:38.000,1,5.16,,,"Standard rate","No",,,"Cash",16.5,0,0.5,0,0,19.8,0.3,2.5,137,33,1
